,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,United Nations,,,,,,,,,,,,,,,,,
,,,,,Population Division,,,,,,,,,,,,,,,,,
,,,,,Department of Economic and Social Affairs,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,Workbook: UN_Migrant StockByAgeAndSex_2019.xlsx,,,,,,,,,,,,,,,,,
,,,,,"Table 5. Female migrants as a percentage of the international migrant stock by age and by major area, region, country or area, 1990-2019",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Copyright © 2019 by United Nations, made available under a Creative Commons license CC BY 3.0 IGO: http://creativecommons.org/licenses/by/3.0/igo/",,,,,,,,,,,,,,,,,
,,,,,"Suggested citation: United Nations, Department of Economic and Social Affairs. Population Division (2019). International Migrant Stock 2019 (United Nations database, POP/DB/MIG/Stock/Rev.2019).",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Year,"Sort
order","Major area, region, country or area of destination",Notes,Code,Type of data (a),Female migrants as a percentage of the international migrant stock,,,,,,,,,,,,,,,,
,,,,,,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2015,2015206,Micronesia,,954,,50.4,49.6,50.5,51.2,45.7,49.5,50.8,49.7,50.4,48.5,48.7,48.3,46.5,46.6,54.0,55.2,49.4
2015,2015207,Guam,,316,B,49.6,48.6,48.1,48.4,43.3,49.4,51.2,47.8,47.8,46.3,50.1,51.2,46.3,44.6,54.1,53.6,48.4
2015,2015208,Kiribati,,296,B,47.3,45.8,45.3,51.9,48.0,47.3,50.2,46.6,48.8,46.7,38.7,38.5,45.2,45.5,40.0,54.5,47.3
2015,2015209,Marshall Islands,,584,B,42.5,43.5,44.5,43.8,41.7,39.4,40.8,38.1,36.9,35.2,33.5,29.5,24.8,32.2,30.8,42.1,38.8
2015,2015210,Micronesia (Fed. States of),,583,B,49.7,50.0,60.2,61.6,63.9,63.2,61.8,48.6,38.4,31.9,30.3,30.6,32.3,34.6,34.7,34.6,46.6
2015,2015211,Nauru,,520,C,43.8,41.9,40.9,41.7,43.8,45.4,48.4,44.8,44.3,43.0,40.2,38.1,37.5,35.4,38.9,48.7,43.3
2015,2015212,Northern Mariana Islands,,580,B,60.4,64.3,72.1,72.3,59.1,56.9,57.3,67.4,63.1,55.9,49.7,47.3,50.9,59.7,68.8,80.5,58.0
2015,2015213,Palau,,585,B,47.5,45.7,46.5,47.7,31.0,36.2,35.7,38.6,35.2,43.4,46.2,38.9,51.2,40.0,20.9,38.1,39.3
2015,2015214,Polynesia,17,957,,50.0,48.1,50.1,50.1,48.1,49.9,50.1,46.6,44.1,44.5,44.0,43.2,41.0,41.1,39.2,41.3,46.2
2015,2015215,American Samoa,,16,B,50.4,46.8,50.4,50.4,47.2,50.3,51.2,48.4,44.7,50.9,49.4,49.0,49.0,49.0,48.9,48.7,49.0
2015,2015216,Cook Islands,,184,B,50.3,50.0,50.4,50.7,51.3,51.6,52.5,47.2,46.2,45.1,45.7,47.1,46.1,58.1,57.7,58.3,49.9
2015,2015217,French Polynesia,,258,B,49.1,46.6,49.8,50.4,48.5,49.7,49.1,45.2,43.4,39.7,40.1,39.0,35.4,34.2,31.1,32.8,43.0
2015,2015218,Niue,,570,B,54.7,50.7,47.5,45.8,47.7,47.8,58.0,37.8,29.7,30.0,31.6,38.5,41.7,50.0,33.3,40.0,45.7
2015,2015219,Samoa,,882,B,51.7,51.1,49.5,47.9,47.5,49.9,54.0,56.4,53.5,46.9,41.0,39.4,40.9,44.0,49.3,65.5,49.5
2015,2015220,Tokelau,,772,B,50.0,54.3,55.6,57.8,56.9,52.5,43.3,40.9,31.3,33.3,33.3,37.5,25.0,54.5,87.5,87.5,52.2
2015,2015221,Tonga,,776,B,48.1,48.6,48.6,48.5,47.9,47.0,46.0,44.4,42.1,39.6,38.4,38.6,42.1,49.3,28.9,69.6,45.4
2015,2015222,Tuvalu,,798,C,53.3,57.1,53.3,53.3,47.4,57.1,43.5,42.9,42.1,27.8,26.7,25.0,30.0,80.0,50.0,66.7,45.2
2015,2015223,Wallis and Futuna Islands,,876,B,50.0,50.9,55.1,52.1,46.2,48.6,48.4,48.3,49.1,47.6,48.6,47.5,47.7,57.1,57.1,..,49.5
2015,2015224,EUROPE AND NORTHERN AMERICA,,1829,,48.8,48.9,49.4,48.8,49.0,50.7,50.9,50.7,50.8,50.9,51.5,52.7,53.6,54.3,55.5,60.2,51.8
2015,2015225,EUROPE,,917,,48.8,48.9,48.8,48.5,50.1,51.9,51.7,50.8,50.7,50.8,51.8,53.5,54.0,54.4,55.3,60.2,52.1
2015,2015226,Eastern Europe,,923,,48.7,48.8,48.6,48.6,48.4,48.5,48.9,49.6,50.4,51.4,52.7,54.3,56.1,58.6,60.5,63.1,52.6
2015,2015227,Belarus,,112,B,49.6,49.5,47.7,47.5,48.1,49.4,51.2,54.0,53.0,52.8,53.9,55.2,56.7,63.1,57.6,57.6,54.2
2015,2015228,Bulgaria,,100,B,48.2,48.5,46.2,44.9,40.8,42.1,48.6,48.0,47.5,48.6,54.0,63.0,66.2,59.9,57.3,64.1,51.5
2015,2015229,Czechia,,203,C,50.1,48.4,47.6,50.6,50.5,46.6,44.5,42.3,39.6,36.1,36.2,37.4,42.6,43.5,43.2,56.9,42.6
2015,2015230,Hungary,,348,B R,48.6,48.9,48.4,48.2,46.8,47.4,49.2,47.9,47.6,47.0,47.6,51.8,54.8,55.6,56.8,64.0,50.4
2015,2015231,Poland,,616,B,48.8,49.3,49.6,48.9,48.5,46.6,44.7,47.1,48.4,44.6,50.0,55.2,55.5,55.4,58.4,66.5,58.1
2015,2015232,Republic of Moldova,18,498,B,50.3,50.4,50.6,51.1,51.9,52.4,53.0,53.9,56.2,58.6,59.5,60.3,61.7,63.5,65.9,70.1,59.1
2015,2015233,Romania,,642,B,48.2,48.6,48.3,49.4,47.4,45.6,44.4,42.6,38.8,36.2,39.0,40.3,44.0,59.4,56.7,62.7,47.8
2015,2015234,Russian Federation,,643,B,48.3,48.2,47.9,47.5,47.4,47.5,47.8,48.2,48.7,49.7,51.1,53.0,55.3,58.0,60.6,62.0,50.9
2015,2015235,Slovakia,,703,B,49.0,48.1,48.4,47.4,49.0,46.5,43.1,40.3,41.6,43.4,45.3,47.4,52.1,56.6,60.3,66.3,49.9
2015,2015236,Ukraine,19,804,B,50.9,50.9,51.0,51.4,52.2,53.1,54.3,55.4,56.3,56.9,57.4,57.7,58.1,59.3,62.1,63.8,57.0
2015,2015237,Northern Europe,,924,,49.9,49.3,48.5,49.4,50.6,53.1,52.3,49.6,49.9,50.5,50.4,52.2,54.4,55.2,55.6,61.0,51.8
2015,2015238,Channel Islands,20,830,B,48.8,49.5,50.4,52.7,54.7,54.1,52.5,51.8,51.0,50.0,49.3,49.3,53.0,51.7,54.2,62.0,52.2
2015,2015239,Denmark,,208,B,48.4,50.8,49.8,48.3,50.5,52.7,53.6,52.5,49.1,47.2,48.3,50.1,49.1,49.7,55.6,66.8,51.1
2015,2015240,Estonia,,233,B,48.0,53.6,53.7,52.9,52.6,46.1,45.3,46.4,46.9,50.8,53.7,55.5,58.4,61.1,64.4,73.1,58.9
2015,2015241,Faroe Islands,,234,B,54.9,44.9,51.6,48.9,46.8,47.5,56.7,53.2,47.7,49.0,50.3,45.3,42.4,43.2,43.0,67.8,49.3
2015,2015242,Finland,21,246,B,48.6,49.4,47.8,47.8,50.7,49.2,48.1,47.4,50.1,49.8,45.8,45.9,52.8,56.4,61.9,72.2,49.4
2015,2015243,Iceland,,352,B,51.1,47.2,52.3,49.4,49.6,52.1,50.7,50.0,49.7,53.2,53.7,51.0,51.7,50.0,58.9,69.1,51.2
2015,2015244,Ireland,,372,B,49.5,49.3,49.0,48.6,51.1,55.5,52.5,49.1,48.1,48.0,49.1,49.2,49.9,50.2,50.2,55.7,50.4
2015,2015245,Isle of Man,,833,B,46.9,45.3,48.3,47.5,49.3,51.6,53.3,52.1,52.4,50.2,49.5,50.8,50.1,51.0,49.8,56.6,51.2
2015,2015246,Latvia,,428,B,44.1,43.3,46.7,46.0,47.9,49.0,49.7,51.4,53.1,55.9,55.8,56.7,59.0,61.8,64.1,72.4,60.8
2015,2015247,Lithuania,,440,B,49.5,50.1,48.6,54.8,46.6,47.3,47.5,52.1,52.1,54.1,53.9,55.9,57.2,60.7,63.8,71.4,57.7
2015,2015248,Norway,22,578,B,48.8,49.7,50.6,47.3,49.5,50.4,47.9,46.5,46.0,45.3,44.5,45.4,47.0,47.7,52.4,63.3,47.8
2015,2015249,Sweden,,752,B,47.4,48.7,49.4,45.4,47.7,49.7,48.8,49.7,51.3,51.0,49.9,50.9,52.6,53.2,51.2,60.6,50.6
2015,2015250,United Kingdom,,826,B,50.6,49.3,47.8,50.7,51.1,54.0,53.4,49.8,50.1,51.2,51.1,53.1,55.4,55.8,55.4,57.6,52.2
2015,2015251,Southern Europe,,925,,48.6,48.8,48.3,48.0,49.8,53.1,52.7,51.5,51.8,52.6,54.5,56.5,58.1,58.7,57.5,60.1,53.0
2015,2015252,Albania,,8,B,49.5,48.7,49.1,52.7,54.8,47.1,47.8,41.1,36.6,38.4,40.8,42.6,41.8,46.3,49.2,61.0,49.0
2015,2015253,Andorra,,20,C,52.7,52.0,52.0,52.2,51.6,50.4,48.7,47.3,46.9,47.8,49.3,50.3,50.3,49.6,49.6,49.7,49.2
2015,2015254,Bosnia and Herzegovina,,70,I R,44.7,45.0,45.4,47.5,51.3,54.2,54.7,53.9,53.5,53.1,52.9,52.9,54.8,54.8,56.4,57.3,52.3
2015,2015255,Croatia,,191,B R,53.6,48.3,48.3,48.4,49.3,51.6,51.2,51.0,52.1,52.7,53.5,53.3,54.1,56.5,55.6,60.0,53.6
2015,2015256,Gibraltar,,292,B,55.4,57.9,57.1,53.6,47.4,47.4,50.5,50.4,48.5,46.7,43.9,42.0,42.1,41.8,40.8,41.7,49.5
2015,2015257,Greece,,300,B,48.9,48.1,47.3,48.1,48.7,51.2,52.0,52.0,52.7,55.3,58.7,60.0,58.4,59.2,58.5,62.4,54.1
2015,2015258,Holy See,23,336,I,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.2
2015,2015259,Italy,,380,B,48.1,47.5,47.2,47.3,48.6,52.3,52.6,52.9,54.0,54.9,57.6,61.9,65.8,67.7,66.4,68.2,54.6
2015,2015260,Malta,,470,B,48.7,50.0,48.0,38.9,42.3,44.2,44.2,45.5,45.4,48.3,49.8,51.2,48.8,49.0,46.8,52.1,46.2
2015,2015261,Montenegro,,499,B,48.3,47.6,47.8,49.9,54.5,58.8,62.1,62.8,62.3,61.0,60.5,61.4,63.8,64.8,65.4,64.8,60.7
2015,2015262,North Macedonia,,807,B,48.6,48.7,48.7,49.4,51.9,55.8,59.7,61.5,61.6,60.9,60.3,60.0,59.9,60.1,60.4,60.7,58.3
2015,2015263,Portugal,,620,B,55.2,54.8,45.1,50.3,49.3,53.7,53.7,54.7,55.0,53.4,54.3,52.0,58.8,61.8,56.6,58.7,53.9
2015,2015264,San Marino,,674,C,54.9,54.7,52.4,48.8,43.8,41.6,40.3,42.0,44.3,47.3,49.8,47.5,41.5,34.8,34.1,44.6,44.8
2015,2015265,Serbia,24,688,B,48.0,48.5,49.1,49.7,50.6,51.9,53.1,54.2,55.3,56.1,56.4,56.7,56.9,57.5,59.2,60.1,56.0
2015,2015266,Slovenia,,705,B,46.9,47.8,46.9,46.6,48.6,40.9,38.2,37.6,39.5,43.1,43.6,43.7,43.1,46.5,46.6,53.2,43.4
2015,2015267,Spain,25,724,B,47.7,49.6,49.7,48.1,51.3,54.9,53.2,49.8,48.6,49.2,50.6,51.8,53.5,53.6,52.3,54.2,51.0
2015,2015268,Western Europe,,926,,47.8,48.7,49.5,48.3,51.5,53.1,52.6,51.6,50.4,49.3,50.2,51.9,50.3,49.5,49.6,57.6,51.2
2015,2015269,Austria,,40,B,48.8,49.2,49.0,47.2,50.0,51.0,51.5,52.1,53.9,50.0,48.8,51.7,53.5,54.4,55.3,62.6,52.0
2015,2015270,Belgium,,56,B,52.1,51.5,52.0,50.6,55.8,55.0,52.0,50.1,48.9,47.9,47.7,47.8,48.7,49.7,53.7,61.7,51.2
2015,2015271,France,,250,B,48.9,49.2,49.6,48.3,52.7,54.6,54.2,52.0,50.8,50.6,51.1,52.2,50.8,48.4,48.3,55.9,51.7
2015,2015272,Germany,,276,B,44.8,47.1,48.1,47.5,50.5,53.2,52.5,51.5,49.2,48.0,50.3,53.0,49.0,49.0,48.4,56.6,50.7
2015,2015273,Liechtenstein,,438,B,47.6,47.3,50.2,52.3,48.0,50.1,48.7,49.6,50.3,52.0,51.3,53.2,52.8,51.5,52.8,64.8,51.2
2015,2015274,Luxembourg,,442,B,47.6,47.6,48.9,49.9,49.0,49.8,50.8,50.3,49.3,47.5,46.7,47.0,47.7,48.4,51.0,60.1,49.3
2015,2015275,Monaco,,492,B,50.8,51.0,48.8,46.4,46.7,53.4,52.3,55.1,52.2,49.8,49.4,48.3,50.3,51.2,51.1,56.5,51.5
2015,2015276,Netherlands,,528,B,47.9,48.6,51.3,49.7,52.4,52.2,52.4,53.4,53.1,50.7,51.0,52.8,53.4,51.3,49.9,59.1,52.3
2015,2015277,Switzerland,,756,B,48.8,49.0,49.2,48.2,49.9,50.5,50.5,50.4,50.8,50.3,48.9,48.3,50.6,52.8,53.9,62.5,51.0
2015,2015278,NORTHERN AMERICA,,918,,48.7,49.1,50.3,49.2,47.4,48.7,49.7,50.6,51.0,51.0,51.0,51.7,53.1,54.2,55.8,60.2,51.5
2015,2015279,Bermuda,,60,B,47.2,51.3,53.6,55.8,54.7,52.4,49.9,46.4,47.0,47.7,51.4,50.0,53.3,54.3,58.0,65.7,51.2
2015,2015280,Canada,,124,B,48.9,49.4,49.1,48.1,49.1,52.2,54.6,54.7,53.3,52.1,51.9,52.1,52.1,51.5,52.9,54.8,52.4
2015,2015281,Greenland,,304,B,48.4,48.7,52.5,50.0,42.0,50.5,46.8,35.4,31.6,27.6,25.8,26.8,26.8,13.6,12.6,12.9,34.2
2015,2015282,Saint Pierre and Miquelon,,666,B,47.8,48.1,48.5,47.2,46.4,47.2,49.0,48.5,45.8,42.7,45.7,46.8,44.0,40.0,45.5,71.1,47.7
2015,2015283,United States of America,,840,B,48.7,49.0,50.5,49.3,47.2,48.2,49.2,50.2,50.7,50.9,50.9,51.7,53.4,54.8,56.5,61.6,51.3
2019,2019001,WORLD,,900,,48.2,48.2,48.2,48.3,47.2,46.6,45.9,45.8,45.9,46.2,47.0,48.3,50.4,52.0,53.6,58.2,47.9
2019,2019002,UN development groups,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,2019003,More developed regions,b,901,,48.5,48.4,49.2,48.2,48.3,50.2,50.6,50.7,50.7,50.8,51.2,52.4,53.1,53.9,54.8,59.4,51.5
2019,2019004,Less developed regions,c,902,,48.2,48.2,47.6,48.4,46.1,43.0,41.0,39.9,39.3,38.7,38.9,40.9,43.8,47.1,50.7,54.9,43.4
2019,2019005,Least developed countries,d,941,,50.4,50.9,48.9,51.1,53.2,52.3,50.3,49.1,48.7,49.1,48.8,49.4,48.0,49.2,51.1,53.3,50.4
2019,2019006,"Less developed regions, excluding least developed countries",,934,,47.5,47.3,47.2,47.7,44.8,41.6,39.7,38.9,38.2,37.3,37.7,39.9,43.4,46.9,50.6,54.9,42.3
2019,2019007,World Bank income groups,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,2019008,High-income countries,e,1503,,46.3,46.9,47.7,47.7,46.1,45.6,45.1,45.5,45.7,46.1,46.9,48.1,50.4,52.2,53.4,59.0,47.6
2019,2019009,Middle-income countries,e,1517,,49.2,48.9,48.8,48.5,47.9,47.4,46.8,45.9,45.9,45.9,47.0,48.5,50.4,51.7,54.0,56.0,48.2
2019,2019010,Upper-middle-income countries,e,1502,,48.3,48.0,48.4,47.5,46.5,46.0,45.6,45.1,45.4,45.5,46.8,48.6,50.6,51.9,54.0,57.7,47.4
2019,2019011,Lower-middle-income countries,e,1501,,51.1,51.1,49.6,50.8,51.3,50.9,49.5,47.6,46.9,46.7,47.3,48.3,50.0,51.4,54.0,54.0,49.6
2019,2019012,Low-income countries,e,1500,,50.7,51.2,48.9,51.3,53.4,52.8,51.0,50.0,49.1,50.0,49.5,50.3,49.6,51.4,53.4,54.7,50.9
2019,2019013,No income group available,e,1518,,49.7,50.0,51.6,52.8,55.2,55.5,55.3,54.3,53.3,52.3,50.7,50.0,47.7,46.5,49.8,53.0,52.6
2019,2019014,Geographic regions,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,2019015,Africa,,903,,51.2,51.6,49.4,51.0,51.0,48.4,45.7,43.7,42.4,42.2,41.8,43.0,43.7,45.6,48.4,53.6,47.0
2019,2019016,Asia,,935,,46.3,46.1,46.2,46.8,43.5,40.4,38.8,38.3,37.9,37.0,37.3,39.7,43.3,47.1,51.3,54.9,41.5
2019,2019017,Europe,,908,,48.5,48.0,48.6,47.3,48.8,51.0,50.9,50.5,50.1,50.1,51.0,52.7,53.2,54.1,54.6,59.4,51.4
2019,2019018,Latin America and the Caribbean,,904,,49.5,49.5,49.9,50.6,50.7,50.1,49.2,48.9,48.9,49.2,50.0,49.7,49.9,49.4,50.1,55.8,49.9
2019,2019019,Northern America,,905,,49.0,49.3,50.5,49.5,47.7,48.9,50.0,51.0,51.3,51.3,51.3,52.0,53.5,54.5,56.0,60.5,51.8
2019,2019020,Oceania,,909,,48.7,48.2,48.2,48.2,48.1,51.3,50.9,50.5,51.1,50.8,50.7,51.2,50.8,49.5,49.2,53.4,50.4
2019,2019021,Sustainable Development Goal (SDG) regions,f,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,2019022,SUB-SAHARAN AFRICA,,947,,51.8,52.0,49.7,51.6,51.7,48.9,46.1,44.2,42.9,42.8,42.2,43.3,44.2,46.0,48.7,53.8,47.5
2019,2019023,Eastern Africa,,910,,50.4,51.2,47.5,49.5,53.2,51.5,49.5,49.2,48.4,48.3,47.7,48.0,49.1,50.3,51.5,52.4,49.9
2019,2019024,Burundi,,108,B R,57.7,57.5,57.4,54.6,48.8,43.9,44.1,46.2,48.4,50.3,51.3,52.6,52.4,52.4,52.4,52.6,50.7
2019,2019025,Comoros,,174,B,55.2,56.3,57.0,56.0,54.5,53.9,54.1,52.2,50.4,48.3,46.3,44.9,45.0,46.7,47.0,46.6,51.6
2019,2019026,Djibouti,,262,B R,36.0,40.9,46.4,52.7,57.0,54.9,52.1,44.6,40.2,39.1,38.4,39.0,39.2,45.4,45.4,45.3,47.4
2019,2019027,Eritrea,,232,I,43.9,44.0,43.0,42.9,43.2,44.0,44.7,45.3,45.7,46.1,46.4,46.8,44.9,50.5,50.0,59.0,44.6
2019,2019028,Ethiopia,,231,B R,49.9,54.5,40.8,46.9,48.7,49.0,49.3,49.6,49.8,50.0,50.1,50.2,50.0,53.3,51.6,53.5,49.1
2019,2019029,Kenya,,404,B R,48.9,48.0,45.6,46.4,51.5,51.5,51.5,51.2,50.6,49.9,49.7,50.3,54.4,53.8,54.4,53.8,50.0
2019,2019030,Madagascar,,450,C,58.1,57.1,55.4,53.7,50.5,46.7,44.6,45.0,46.4,45.6,41.8,36.7,32.0,28.3,25.9,24.9,43.0
2019,2019031,Malawi,,454,B R,50.3,50.7,50.9,53.2,55.3,52.7,50.4,48.1,51.2,51.6,53.9,53.9,55.7,55.3,58.2,57.2,52.4
2019,2019032,Mauritius,1,480,C,45.3,44.3,48.6,55.5,60.6,60.8,53.2,46.7,40.5,36.5,36.8,35.7,35.1,31.6,34.6,36.6,44.6
2019,2019033,Mayotte,,175,B,48.5,50.5,54.4,57.8,59.2,58.3,56.9,55.2,53.3,50.9,48.1,46.2,45.9,46.3,48.5,49.2,53.7
2019,2019034,Mozambique,,508,B R,52.6,52.0,53.4,56.0,56.4,54.7,51.2,49.6,48.3,48.9,48.1,47.1,45.8,47.8,49.2,50.6,51.7
2019,2019035,Réunion,,638,B,48.5,48.7,49.2,49.7,50.3,50.9,51.3,51.1,50.3,49.1,47.5,45.9,44.2,42.7,42.5,42.9,49.3
2019,2019036,Rwanda,,646,B R,49.1,49.6,50.0,50.6,54.0,52.4,49.8,48.6,46.4,45.5,43.9,45.2,48.3,52.3,56.8,61.8,50.0
2019,2019037,Seychelles,,690,B,35.5,36.3,34.9,32.6,29.3,27.4,29.3,29.6,30.2,29.4,30.1,30.2,30.6,27.6,29.3,33.7,30.0
2019,2019038,Somalia,,706,I R,52.2,52.7,55.3,55.6,53.8,51.3,47.8,43.5,39.8,38.0,37.5,38.4,40.6,41.3,46.2,48.5,47.9
2019,2019039,South Sudan,,728,B R,55.8,56.3,50.0,46.9,47.0,47.1,47.2,47.4,47.6,47.8,48.2,48.0,47.4,45.4,50.4,52.3,49.0
2019,2019040,Uganda,,800,B R,49.5,49.6,49.1,50.1,62.0,59.8,54.2,52.4,49.5,49.4,44.2,43.2,52.9,60.1,62.7,62.9,51.8
2019,2019041,United Republic of Tanzania,2,834,B R,45.0,45.5,46.0,51.0,51.0,48.2,48.2,55.6,55.6,55.6,55.6,55.6,44.9,46.4,46.3,46.4,50.6
2019,2019042,Zambia,,894,B R,51.6,52.1,52.6,52.7,51.9,50.4,49.2,48.8,48.7,48.4,48.2,47.3,46.3,45.0,42.7,42.9,49.4
2019,2019043,Zimbabwe,,716,B R,52.9,52.8,52.6,50.8,47.5,43.6,40.6,38.4,37.0,36.9,38.2,41.3,46.2,51.4,51.4,51.5,43.2
2019,2019044,Middle Africa,,911,,50.6,52.0,48.9,52.6,49.6,47.0,46.2,44.7,43.8,45.6,45.0,45.2,40.7,42.3,44.0,46.4,47.1
2019,2019045,Angola,,24,B R,57.9,58.9,59.6,60.5,59.9,54.1,46.1,41.3,40.2,40.2,40.1,40.4,44.2,48.7,48.7,52.7,49.0
2019,2019046,Cameroon,,120,B,49.6,56.8,42.0,50.2,52.9,52.6,52.5,52.4,52.4,52.4,52.2,52.1,40.5,41.3,41.1,41.3,50.5
2019,2019047,Central African Republic,,140,C,51.7,50.0,48.6,48.5,48.7,47.4,46.3,45.6,45.5,45.0,43.4,42.9,44.3,46.6,46.4,48.1,47.0
2019,2019048,Chad,,148,B R,54.9,55.1,59.3,63.1,51.4,56.5,55.2,47.9,44.0,58.3,56.4,61.0,34.7,37.7,48.6,58.3,53.9
2019,2019049,Congo,,178,B,45.8,47.7,49.4,49.6,48.0,45.8,44.3,43.7,43.5,43.4,42.7,41.9,41.5,41.2,41.2,41.2,45.2
2019,2019050,Democratic Republic of the Congo,,180,B R,48.9,49.2,49.6,52.0,53.8,54.0,53.6,54.4,54.7,53.7,51.4,48.6,44.0,41.8,41.8,41.8,51.9
2019,2019051,Equatorial Guinea,,226,C,71.8,71.4,70.5,70.0,25.4,21.0,20.3,24.1,21.0,19.3,19.4,16.3,24.6,42.1,67.3,91.8,22.9
2019,2019052,Gabon,,266,C,38.8,37.6,37.3,39.9,38.0,36.0,35.3,34.0,32.6,31.7,31.6,32.6,33.9,38.0,38.0,38.0,35.7
2019,2019053,Sao Tome and Principe,,678,C,48.9,58.8,49.0,50.0,49.6,48.6,45.7,43.6,44.2,48.1,51.4,49.0,47.6,50.0,52.6,58.7,50.1
2019,2019054,Southern Africa,,913,,53.8,52.8,50.7,48.2,45.2,42.2,39.8,38.5,38.7,39.9,41.9,47.3,53.0,55.0,57.2,64.5,44.4
2019,2019055,Botswana,,72,B,46.8,48.6,48.4,49.6,47.5,45.0,42.6,38.9,37.6,38.3,40.6,41.6,44.0,44.5,49.4,50.0,43.1
2019,2019056,Eswatini,,748,B R,50.5,50.9,51.7,52.4,51.8,49.7,46.9,44.9,44.2,44.7,45.8,47.3,49.5,52.6,56.8,59.7,48.7
2019,2019057,Lesotho,,426,C R,46.6,46.2,46.6,47.6,47.7,46.3,44.4,42.6,43.1,44.0,46.8,50.4,46.7,50.7,54.1,65.0,45.9
2019,2019058,Namibia,,516,B,48.2,51.6,49.8,45.4,44.1,44.7,44.4,41.8,44.3,47.5,48.8,47.5,48.8,48.0,49.3,58.3,46.1
2019,2019059,South Africa,,710,B R,54.0,53.0,50.7,48.2,45.2,42.1,39.6,38.4,38.6,39.7,41.7,47.5,53.4,55.6,57.6,64.9,44.4
2019,2019060,Western Africa,,914,,53.7,53.5,53.5,55.0,54.6,52.1,48.0,43.9,40.5,38.3,36.0,35.8,36.5,37.9,40.0,43.8,46.9
2019,2019061,Benin,,204,C B R,49.3,50.6,51.0,54.5,60.5,60.2,53.4,49.2,45.4,45.6,45.8,44.2,48.2,49.7,51.5,55.8,52.9
2019,2019062,Burkina Faso,,854,B R,48.8,48.0,47.9,52.3,54.1,54.0,51.4,51.8,52.7,54.4,54.4,55.6,55.8,53.9,57.1,59.2,52.4
2019,2019063,Cabo Verde,,132,B,50.8,50.5,49.9,49.2,47.6,46.1,47.8,50.4,51.6,49.5,46.8,47.6,53.4,65.2,65.0,64.8,49.4
2019,2019064,Côte d'Ivoire,,384,C B,64.3,66.9,69.3,67.1,61.4,54.1,48.2,42.5,37.7,33.5,30.2,28.8,30.9,31.9,34.0,37.4,44.6
2019,2019065,Gambia,,270,B,55.0,56.9,58.5,57.4,53.1,48.4,46.5,45.8,42.5,36.9,33.2,33.2,33.2,38.2,38.2,38.7,47.3
2019,2019066,Ghana,,288,B,53.3,52.5,52.6,51.3,50.5,47.8,44.0,40.4,41.4,43.5,44.1,45.7,43.6,51.2,45.7,46.0,46.6
2019,2019067,Guinea,,324,C B R,38.4,38.6,39.3,42.1,44.7,44.5,42.8,40.1,37.5,37.3,38.3,39.7,40.3,40.3,40.5,40.4,41.4
2019,2019068,Guinea-Bissau,,624,B R,49.3,48.3,47.9,49.1,56.8,55.3,53.0,51.0,51.0,51.2,51.9,53.2,54.7,58.0,58.9,60.1,51.7
2019,2019069,Liberia,,430,B,62.5,63.2,64.1,56.8,45.0,38.6,36.5,34.9,32.8,32.7,32.9,36.4,38.6,38.3,46.0,50.3,43.0
2019,2019070,Mali,,466,B R,49.2,48.1,48.8,49.4,51.4,50.9,49.8,48.6,46.9,46.0,45.9,48.6,52.4,54.1,53.8,52.7,49.3
2019,2019071,Mauritania,,478,C R,47.5,47.0,46.4,44.4,42.1,40.7,40.5,41.3,40.4,39.4,38.6,41.1,43.9,46.8,47.6,48.2,43.5
2019,2019072,Niger,,562,B R,53.3,53.6,57.6,61.3,50.0,54.9,53.6,46.5,42.7,56.7,54.8,59.3,33.7,36.6,47.2,56.7,52.6
2019,2019073,Nigeria,,566,C R,51.1,53.1,52.6,51.9,52.8,50.8,45.6,39.9,35.3,32.9,32.7,34.0,35.1,36.3,39.2,41.7,45.1
2019,2019074,Saint Helena,3,654,C,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3
2019,2019075,Senegal,,686,B R,48.8,48.9,48.9,49.9,50.9,49.4,46.7,44.0,41.6,39.8,38.9,38.2,38.4,39.9,42.4,45.8,47.0
2019,2019076,Sierra Leone,,694,B R,33.6,33.3,29.7,29.3,30.0,37.8,46.8,57.4,62.6,71.8,76.6,76.4,64.3,52.6,45.5,45.2,43.5
2019,2019077,Togo,,768,C R,52.5,51.9,51.2,51.8,52.1,50.6,47.4,44.3,43.1,43.3,43.9,45.8,47.0,48.5,52.0,54.2,49.4
