order","Major area, region, country or area of destination",Notes,Code,Type of data (a),International migrant stock at mid-year by age (both sexes),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (male),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (female),,,,,,,,,,,,,,,,,,,,,
,,,,,,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,,,,,
1990,1990057,Lesotho,,426,C R,764,665,592,584,747,909,986,823,649,503,378,271,135,74,63,97,"8,240",381,333,295,281,355,461,535,475,376,287,214,152,73,37,29,34,"4,318",383,332,297,303,392,448,451,348,273,216,164,119,62,37,34,63,"3,922",,,,,
1990,1990058,Namibia,,516,B,"7,212","9,394","10,874","13,393","12,406","9,807","8,634","7,811","6,989","6,093","5,108","4,535","4,306","4,336","4,742","5,001","120,641","3,595","4,868","6,236","7,732","6,701","5,091","4,563","4,156","3,774","3,313","2,743","2,369","2,147","2,052","2,159","2,249","63,748","3,617","4,526","4,638","5,661","5,705","4,716","4,071","3,655","3,215","2,780","2,365","2,166","2,159","2,284","2,583","2,752","56,893",,,,,
1990,1990059,South Africa,,710,B R,"29,195","38,749","46,197","70,785","132,947","159,059","140,534","128,650","106,068","86,648","66,145","49,253","44,281","29,032","14,505","21,835","1,163,883","13,242","17,673","22,169","38,645","83,512","109,313","96,627","86,233","69,956","56,006","41,436","27,821","22,929","13,976","7,064","10,625","717,227","15,953","21,076","24,028","32,140","49,435","49,746","43,907","42,417","36,112","30,642","24,709","21,432","21,352","15,056","7,441","11,210","446,656",,,,,
1990,1990060,Western Africa,,914,,"397,289","416,844","392,137","458,241","571,871","588,074","472,052","353,618","255,335","181,287","133,402","89,396","65,653","37,795","27,511","30,055","4,470,738","198,427","206,835","193,347","216,358","276,721","309,896","266,096","211,632","158,996","116,243","85,783","57,713","40,035","22,553","15,527","16,124","2,392,396","198,862","210,009","198,790","241,883","295,150","278,178","205,956","141,986","96,339","65,044","47,619","31,683","25,618","15,242","11,984","13,931","2,078,342",,,,,
1990,1990061,Benin,,204,C B R,"9,601","7,916","5,986","7,434","10,309","10,813","7,769","5,810","3,907","2,362","1,724",842,872,436,410,560,"76,751","4,795","3,768","2,763","3,517","5,290","5,760","4,440","3,393","2,373","1,471","1,073",547,507,230,226,265,"40,418","4,806","4,148","3,223","3,917","5,019","5,053","3,329","2,417","1,534",891,651,295,365,206,184,295,"36,333",,,,,
1990,1990062,Burkina Faso,,854,B R,"29,050","77,459","70,458","53,810","34,421","25,149","17,707","12,655","8,455","5,543","4,578","3,086","2,802","1,599","1,333","1,547","349,652","14,488","39,094","35,974","26,658","15,915","10,742","7,357","5,234","3,469","2,330","1,964","1,411","1,231",749,582,636,"167,834","14,562","38,365","34,484","27,152","18,506","14,407","10,350","7,421","4,986","3,213","2,614","1,675","1,571",850,751,911,"181,818",,,,,
1990,1990063,Cabo Verde,,132,B,403,802,"1,176","1,605","1,345","1,192","1,066",567,228,114,94,80,97,54,54,54,"8,931",206,408,595,815,689,598,498,260,110,58,48,40,44,20,20,20,"4,429",197,394,581,790,656,594,568,307,118,56,46,40,53,34,34,34,"4,502",,,,,
1990,1990064,Côte d'Ivoire,,384,C B,"60,831","71,884","80,464","174,375","297,303","319,659","257,369","192,761","133,230","91,920","59,555","36,622","23,554","11,616","4,339",944,"1,816,426","27,475","30,902","32,927","74,705","141,683","172,125","151,534","122,881","90,449","65,686","44,233","27,620","17,360","8,379","3,121",669,"1,011,749","33,356","40,982","47,537","99,670","155,620","147,534","105,835","69,880","42,781","26,234","15,322","9,002","6,194","3,237","1,218",275,"804,677",,,,,
1990,1990065,Gambia,,270,B,"11,913","10,349","8,668","13,036","15,584","16,737","12,827","7,608","5,875","4,638","3,804","2,223","1,778","1,266",723,"1,094","118,123","5,995","5,015","4,012","6,008","7,866","9,552","7,972","4,994","4,039","3,226","2,698","1,579","1,263",860,492,735,"66,306","5,918","5,334","4,656","7,028","7,718","7,185","4,855","2,614","1,836","1,412","1,106",644,515,406,231,359,"51,817",,,,,
1990,1990066,Ghana,,288,B,"24,070","25,354","21,627","18,582","13,087","11,431","9,475","7,931","7,273","5,753","4,691","3,413","3,500","2,689","2,426","3,549","164,851","12,159","12,600","10,581","9,004","6,280","5,503","4,581","3,917","3,744","3,055","2,547","1,880","2,007","1,562","1,400","2,210","83,030","11,911","12,754","11,046","9,578","6,807","5,928","4,894","4,014","3,529","2,698","2,144","1,533","1,493","1,127","1,026","1,339","81,821",,,,,
1990,1990067,Guinea,,324,C B R,"43,097","47,506","55,692","47,392","40,368","34,899","29,302","24,032","20,074","16,410","14,058","12,955","7,460","4,037","2,947","3,392","403,621","20,697","24,043","28,571","24,002","20,114","17,364","14,752","12,296","10,363","8,480","7,241","6,635","2,849","1,528","1,075","1,250","201,260","22,400","23,463","27,121","23,390","20,254","17,535","14,550","11,736","9,711","7,930","6,817","6,320","4,611","2,509","1,872","2,142","202,361",,,,,
1990,1990068,Guinea-Bissau,,624,B R,"2,137","1,932","1,830","1,777","1,560","1,459","1,184",916,596,498,404,276,320,224,112,143,"15,368","1,085",972,899,817,676,672,607,507,340,284,231,154,181,127,64,73,"7,689","1,052",960,931,960,884,787,577,409,256,214,173,122,139,97,48,70,"7,679",,,,,
1990,1990069,Liberia,,430,B,"11,798","11,101","10,633","11,407","11,481","10,121","8,211","6,184","4,383","3,000","2,039","1,384",925,742,763,792,"94,964","4,819","4,639","5,128","6,516","7,209","6,642","5,519","4,248","3,041","2,064","1,362",896,581,431,410,419,"53,924","6,979","6,462","5,505","4,891","4,272","3,479","2,692","1,936","1,342",936,677,488,344,311,353,373,"41,040",,,,,
1990,1990070,Mali,,466,B R,"18,396","26,428","22,529","16,162","13,096","12,986","10,303","7,394","7,363","5,155","4,701","4,237","3,567","2,816","2,700","2,903","160,736","9,927","14,320","11,659","8,004","6,199","6,214","4,992","3,556","3,592","2,417","2,254","2,145","1,954","1,598","1,543","1,675","82,049","8,469","12,108","10,870","8,158","6,897","6,772","5,311","3,838","3,771","2,738","2,447","2,092","1,613","1,218","1,157","1,228","78,687",,,,,
1990,1990071,Mauritania,,478,C R,"14,378","11,331","8,725","9,972","14,409","15,919","11,743","8,043","5,294","3,463","3,036","1,686","1,405",672,650,924,"111,650","7,526","5,932","3,397","4,329","7,065","8,754","6,664","4,643","3,047","1,937","1,724",906,732,314,263,336,"57,569","6,852","5,399","5,328","5,643","7,344","7,165","5,079","3,400","2,247","1,526","1,312",780,673,358,387,588,"54,081",,,,,
1990,1990072,Niger,,562,B R,"6,792","9,692","8,938","10,728","12,784","13,580","12,337","10,229","7,909","6,158","4,676","3,233","2,724","2,009","1,638","2,037","115,464","3,349","4,617","4,048","4,372","4,984","5,670","5,674","5,079","4,181","3,424","2,780","1,985","1,663","1,191","1,004","1,201","55,222","3,443","5,075","4,890","6,356","7,800","7,910","6,663","5,150","3,728","2,734","1,896","1,248","1,061",818,634,836,"60,242",,,,,
1990,1990073,Nigeria,,566,C R,"114,528","54,494","29,407","30,435","42,925","54,856","43,694","29,674","20,220","12,006","9,822","4,297","4,170","1,749","1,854","2,490","456,621","59,306","27,229","15,556","15,053","21,269","31,503","27,653","20,385","13,834","8,569","6,429","3,000","2,683","1,099","1,127","1,471","256,166","55,222","27,265","13,851","15,382","21,656","23,353","16,041","9,289","6,386","3,437","3,393","1,297","1,487",650,727,"1,019","200,455",,,,,
1990,1990074,Saint Helena,3,654,C,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68,,,,,
1990,1990075,Senegal,,686,B R,"15,101","17,867","22,735","28,377","33,049","32,395","28,242","21,944","17,651","14,026","12,000","9,439","6,343","3,827","3,222","4,192","270,410","7,627","9,707","12,817","14,143","15,573","15,430","13,398","11,141","9,892","8,043","6,991","5,719","3,285","1,870","1,443","1,761","138,840","7,474","8,160","9,918","14,234","17,476","16,965","14,844","10,803","7,759","5,983","5,009","3,720","3,058","1,957","1,779","2,431","131,570",,,,,
1990,1990076,Sierra Leone,,694,B R,"23,733","30,315","30,922","24,163","22,258","19,217","14,759","12,842","9,384","7,371","6,084","4,448","4,972","3,248","3,886","4,546","222,148","13,627","17,544","18,140","13,919","12,105","9,641","7,229","6,267","4,496","3,568","3,016","2,535","3,099","2,171","2,561","2,980","122,898","10,106","12,771","12,782","10,244","10,153","9,576","7,530","6,575","4,888","3,803","3,068","1,913","1,873","1,077","1,325","1,566","99,250",,,,,
1990,1990077,Togo,,768,C R,"11,461","12,414","12,347","8,986","7,892","7,661","6,064","5,028","3,493","2,870","2,136","1,175","1,164",811,454,888,"84,844","5,346","6,045","6,280","4,496","3,804","3,726","3,226","2,831","2,026","1,631","1,192",661,596,424,196,423,"42,903","6,115","6,369","6,067","4,490","4,088","3,935","2,838","2,197","1,467","1,239",944,514,568,387,258,465,"41,941",,,,,
1990,1990078,NORTHERN AFRICA AND WESTERN ASIA,,1833,,"1,374,940","1,378,315","1,158,610","1,052,491","1,489,332","2,144,189","2,253,996","1,864,641","1,382,519","968,063","708,965","561,883","477,426","296,072","204,017","293,310","17,608,769","671,421","676,477","567,810","532,636","829,615","1,349,014","1,484,779","1,228,699","897,623","604,336","411,272","297,858","234,147","136,091","90,817","124,543","10,137,138","703,519","701,838","590,800","519,855","659,717","795,175","769,217","635,942","484,896","363,727","297,693","264,025","243,279","159,981","113,200","168,767","7,471,631",,,,,
1990,1990079,Northern Africa,,912,,"256,643","282,869","214,694","225,470","228,624","213,631","182,847","161,847","136,059","104,961","100,210","98,869","99,735","37,780","28,083","31,003","2,403,325","124,365","137,928","101,892","105,428","110,255","110,730","100,981","92,403","78,320","59,876","54,573","52,349","52,094","19,925","14,326","15,265","1,230,710","132,278","144,941","112,802","120,042","118,369","102,901","81,866","69,444","57,739","45,085","45,637","46,520","47,641","17,855","13,757","15,738","1,172,615",,,,,
1990,1990080,Algeria,,12,B R,"17,329","17,130","16,940","18,753","23,842","28,174","28,051","24,459","20,427","16,837","14,384","12,894","10,937","8,980","6,735","8,082","273,954","9,726","9,712","9,673","10,378","12,966","15,090","14,932","13,215","11,083","8,870","7,540","7,058","6,142","5,226","3,920","4,703","150,234","7,603","7,418","7,267","8,375","10,876","13,084","13,119","11,244","9,344","7,967","6,844","5,836","4,795","3,754","2,815","3,379","123,720",,,,,
1990,1990081,Egypt,,818,B R,"20,060","18,606","17,609","17,977","21,291","15,302","11,292","10,843","9,484","8,243","6,833","4,710","4,573","3,505","1,402","2,103","173,833","9,724","9,120","8,724","9,460","12,042","8,882","6,381","6,097","5,424","4,664","3,749","2,455","2,203","1,535",614,921,"91,995","10,336","9,486","8,885","8,517","9,249","6,420","4,911","4,746","4,060","3,579","3,084","2,255","2,370","1,970",788,"1,182","81,838",,,,,
1990,1990082,Libya,,434,C,"32,633","28,485","31,371","43,441","58,680","64,834","56,944","44,638","32,191","22,228","14,519","10,445","8,715","3,418","2,544","1,989","457,075","9,697","8,466","9,277","13,988","24,214","35,529","37,532","33,004","25,381","17,832","11,411","7,707","5,185","1,587","1,210",687,"242,707","22,936","20,019","22,094","29,453","34,466","29,305","19,412","11,634","6,810","4,396","3,108","2,738","3,530","1,831","1,334","1,302","214,368",,,,,
1990,1990083,Morocco,,504,C,"3,979","3,606","3,750","3,976","4,133","4,268","4,366","4,303","4,086","3,734","3,221","2,573","2,114","2,112","2,300","2,374","54,895","2,201","2,027","2,151","2,296","2,331","2,338","2,359","2,338","2,213","1,982","1,645","1,249",975,933,984,"1,002","29,024","1,778","1,579","1,599","1,680","1,802","1,930","2,007","1,965","1,873","1,752","1,576","1,324","1,139","1,179","1,316","1,372","25,871",,,,,
1990,1990084,Sudan,4,729,B R,"180,557","212,836","142,743","138,691","116,907","96,283","77,350","73,328","66,333","51,166","59,015","66,543","72,094","18,929","14,519","15,602","1,402,896","91,963","107,491","70,920","67,950","56,724","46,414","37,320","35,611","32,463","25,180","29,143","33,061","36,985","10,258","7,329","7,573","696,385","88,594","105,345","71,823","70,741","60,183","49,869","40,030","37,717","33,870","25,986","29,872","33,482","35,109","8,671","7,190","8,029","706,511",,,,,
1990,1990085,Tunisia,,788,C,"1,958","2,076","2,154","2,506","3,530","4,389","4,445","3,947","3,284","2,580","2,105","1,609","1,233",795,560,813,"37,984",988,"1,044","1,083","1,292","1,855","2,274","2,239","1,952","1,609","1,246","1,006",763,564,363,257,365,"18,900",970,"1,032","1,071","1,214","1,675","2,115","2,206","1,995","1,675","1,334","1,099",846,669,432,303,448,"19,084",,,,,
1990,1990086,Western Sahara,,732,I,127,130,127,126,241,381,399,329,254,173,133,95,69,41,23,40,"2,688",66,68,64,64,123,203,218,186,147,102,79,56,40,23,12,14,"1,465",61,62,63,62,118,178,181,143,107,71,54,39,29,18,11,26,"1,223",,,,,
1990,1990087,Western Asia,,922,,"1,118,297","1,095,446","943,916","827,021","1,260,708","1,930,558","2,071,149","1,702,794","1,246,460","863,102","608,755","463,014","377,691","258,292","175,934","262,307","15,205,444","547,056","538,549","465,918","427,208","719,360","1,238,284","1,383,798","1,136,296","819,303","544,460","356,699","245,509","182,053","116,166","76,491","109,278","8,906,428","571,241","556,897","477,998","399,813","541,348","692,274","687,351","566,498","427,157","318,642","252,056","217,505","195,638","142,126","99,443","153,029","6,299,016",,,,,
1990,1990088,Armenia,,51,B R,"15,963","15,605","21,903","37,138","37,864","39,750","46,415","61,932","79,521","72,296","61,076","51,380","50,353","27,437","12,896","27,260","658,789","8,438","8,114","11,170","18,140","17,302","16,886","18,906","25,403","33,086","29,980","25,094","20,986","20,566","7,431","1,568","7,465","270,535","7,525","7,491","10,733","18,998","20,562","22,864","27,509","36,529","46,435","42,316","35,982","30,394","29,787","20,006","11,328","19,795","388,254",,,,,
1990,1990089,Azerbaijan,5,31,B R,"10,189","12,692","16,529","20,089","21,280","24,124","29,428","36,008","39,049","35,843","31,092","29,399","27,637","12,104","8,069","7,068","360,600","5,307","6,508","8,326","9,749","9,778","10,561","12,637","15,549","16,886","15,395","13,276","12,429","11,329","4,502","3,002","2,622","157,856","4,882","6,184","8,203","10,340","11,502","13,563","16,791","20,459","22,163","20,448","17,816","16,970","16,308","7,602","5,067","4,446","202,744",,,,,
1990,1990090,Bahrain,,48,C,"11,357","9,441","6,174","4,035","15,112","30,224","37,024","28,041","16,028","7,893","4,239","1,976",914,344,198,212,"173,212","5,852","4,874","3,225","2,095","9,377","21,411","28,332","22,109","12,857","6,437","3,426","1,579",688,230,112,126,"122,730","5,505","4,567","2,949","1,940","5,735","8,813","8,692","5,932","3,171","1,456",813,397,226,114,86,86,"50,482",,,,,
1990,1990091,Cyprus,6,196,B,"1,870","3,704","4,580","4,758","4,439","4,130","3,928","3,518","2,896","1,992","1,717","1,569","1,807","1,175",802,920,"43,805",877,"1,851","2,400","2,356","2,033","1,797","1,704","1,571","1,328",932,809,730,815,555,349,356,"20,463",993,"1,853","2,180","2,402","2,406","2,333","2,224","1,947","1,568","1,060",908,839,992,620,453,564,"23,342",,,,,
1990,1990092,Georgia,7,268,B,"10,404","12,443","14,856","15,012","14,389","17,434","21,822","25,417","25,674","25,273","28,837","28,690","28,542","14,271","7,135","14,271","304,470","6,247","7,153","8,005","7,128","6,319","7,220","8,670","10,604","10,162","11,065","11,191","14,673","11,043","5,522","2,761","5,522","133,285","4,157","5,290","6,851","7,884","8,070","10,214","13,152","14,813","15,512","14,208","17,646","14,017","17,499","8,749","4,374","8,749","171,185",,,,,
1990,1990093,Iraq,,368,C R,"2,134","5,841","9,788","11,224","10,534","9,579","8,344","7,066","5,221","3,863","3,059","2,455","1,816","1,286",571,857,"83,638","1,349","3,655","6,070","7,153","6,911","6,637","6,098","5,331","3,737","2,591","1,946","1,540","1,114",767,341,511,"55,751",785,"2,186","3,718","4,071","3,623","2,942","2,246","1,735","1,484","1,272","1,113",915,702,519,230,346,"27,887",,,,,
1990,1990094,Israel,,376,B R,"15,375","42,252","51,267","56,848","69,625","87,203","107,038","124,411","147,632","153,787","137,015","141,558","133,302","127,499","93,396","144,496","1,632,704","7,831","21,681","26,514","29,226","34,884","42,258","50,915","59,168","69,573","72,595","64,808","66,668","61,738","59,373","42,196","61,349","770,777","7,544","20,571","24,753","27,622","34,741","44,945","56,123","65,243","78,059","81,192","72,207","74,890","71,564","68,126","51,200","83,147","861,927",,,,,
1990,1990095,Jordan,,400,C R,"176,224","157,160","119,928","102,137","106,950","91,473","77,264","65,029","55,779","45,369","38,407","35,622","28,574","19,835","12,471","14,127","1,146,349","90,063","80,288","61,185","52,210","54,873","46,932","39,487","33,256","28,668","23,411","19,762","18,215","14,501","10,068","6,362","7,192","586,473","86,161","76,872","58,743","49,927","52,077","44,541","37,777","31,773","27,111","21,958","18,645","17,407","14,073","9,767","6,109","6,935","559,876",,,,,
1990,1990096,Kuwait,,414,C R,"109,241","101,011","81,579","65,283","87,904","151,288","149,244","121,764","83,071","53,778","30,775","17,123","8,004","6,805","3,340","4,181","1,074,391","55,502","51,427","41,494","32,473","46,108","97,934","100,150","83,331","59,030","39,286","22,745","12,472","5,088","3,948","2,079","1,811","654,878","53,739","49,584","40,085","32,810","41,796","53,354","49,094","38,433","24,041","14,492","8,030","4,651","2,916","2,857","1,261","2,370","419,513",,,,,
1990,1990097,Lebanon,,422,B R,"66,804","61,292","53,708","53,604","56,569","51,172","41,910","32,240","25,179","20,141","17,073","15,783","11,833","6,010","4,319","6,056","523,693","34,076","31,212","27,226","27,388","29,250","26,445","21,391","16,494","13,127","10,664","8,942","8,071","5,860","2,868","2,043","2,865","267,922","32,728","30,080","26,482","26,216","27,319","24,727","20,519","15,746","12,052","9,477","8,131","7,712","5,973","3,142","2,276","3,191","255,771",,,,,
